id,name,prefecture,city,other_address,access,tel,business_hour,hp,wifi,socket,smoking,iccard,lat,lon
770,イオン上田店 | スターバックス,長野県,上田市,常田2-12-18イオン上田ショッピングセンター,上田駅お城口 徒歩18分メモ：上田信用金庫常田支店の向かい、信州大学繊維学部の手前旧ジャスコ上田店,0268-29-9350,09:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=571,TRUE,TRUE,FALSE,FALSE,36.3921441,138.257705
771,アリオ上田店 | スターバックス,長野県,上田市,天神3-5-1アリオ上田,上田駅温泉口 徒歩11分,0268-29-7081,09:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=1022,TRUE,TRUE,FALSE,FALSE,36.3994343,138.2444176
772,軽井沢・プリンスショッピングプラザ店 | スターバックス,長野県,北佐久郡,軽井沢町軽井沢軽井沢・プリンスショッピングプラザ・ニューイースト,軽井沢駅南口 徒歩4分メモ：軽井沢プリンスショッピングプラザの中,0267-41-1072,09:30〜19:30,http://www.starbucks.co.jp/store/search/detail.php?id=546,TRUE,FALSE,FALSE,FALSE,36.3395934,138.6359111
773,千曲店 | スターバックス,長野県,千曲市,内川736-1,千曲駅／出入口出口 徒歩18分,026-261-0177,07:30〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=1586,TRUE,TRUE,FALSE,FALSE,36.5054142,138.1360559
774,TSUTAYA 東松本店 | スターバックス,長野県,松本市,元町1-2-1,松本インターチェンジより 約5kmメモ：・やまびこ道路沿い、元町1丁目交差点近くの綿半ホームエイド／西友隣のTSUTAYA店舗内,0263-38-1101,09:00〜25:00,http://www.starbucks.co.jp/store/search/detail.php?id=2024,TRUE,TRUE,FALSE,FALSE,36.2393218,137.9809247
775,イオンモール松本店 | スターバックス,長野県,松本市,中央4-9-51イオンモール松本,松本駅／お城口出口 徒歩22分,026-337-1025,10:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=1519,TRUE,FALSE,FALSE,FALSE,36.234675,137.9773003
776,MIDORI松本店 | スターバックス,長野県,松本市,深志1-1-1MIDORI松本店,松本駅／お城口出口 徒歩1分松本駅／アルプス口出口 徒歩2分西松本駅／出入口出口 徒歩11分メモ：・JR松本駅改札の目の前、松本駅ビルファッションステーションMI DO RII松本 3F,0263-31-8571,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=775,TRUE,TRUE,FALSE,FALSE,36.2312563,137.9645648
777,松本庄内店 | スターバックス,長野県,松本市,出川1-1-3,松本インターチェンジより 約5.5km,0263-29-5066,09:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1567,TRUE,FALSE,FALSE,FALSE,36.2199852,137.9768205
778,松本なぎさライフサイト店 | スターバックス,長野県,松本市,渚１-7-1なぎさライフサイト,信濃荒井駅／出入口出口 徒歩14分渚駅／出入口出口 徒歩16分メモ：国道19号線渚交差点の角,0263-24-0552,07:30〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=558,TRUE,TRUE,FALSE,FALSE,36.2333461,137.955942
779,諏訪湖サービスエリア（上り線）店 | スターバックス,長野県,諏訪市,豊田所久保3171中央自動車道諏訪湖サービスエリア(上り線）内,岡谷ジャンクションより 約5.3km,0266-54-2092,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1071,TRUE,TRUE,FALSE,FALSE,36.0269926,138.0778445
780,諏訪城南店 | スターバックス,長野県,諏訪市,城南2-2312-1,諏訪インターチェンジより 約4.2km,0266-54-3351,07:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=1179,TRUE,TRUE,FALSE,FALSE,36.0303458,138.1207702
781,レイクウォーク岡谷店 | スターバックス,長野県,岡谷市,銀座1-1-5レイクウォーク岡谷,岡谷駅／北口出口） 徒歩20分,0266-21-1911,09:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=1407,TRUE,TRUE,FALSE,FALSE,36.0659839,138.0523114
782,伊那ナイスロード店 | スターバックス,長野県,伊那市,上新田2405-1,伊那インターチェンジより 約5.6km,0265-77-5010,08:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=1500,TRUE,FALSE,FALSE,FALSE,35.8288143,137.9689288
783,松本平田店 | スターバックス,長野県,松本市,平田東2-18-14,平田駅／出入口出口 徒歩8分,0263-85-3058,07:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=1394,TRUE,TRUE,FALSE,FALSE,36.1897914,137.9640813
784,梓川サービスエリア(上り線)店 | スターバックス,長野県,安曇野市,豊科高家961-1梓川サービスエリア(上り線),安曇野インターチェンジより 約4.7kmメモ：・長野自動車道 梓川サービスエリア上り線内,0263-71-2602,07:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=948,TRUE,FALSE,FALSE,FALSE,36.2708642,137.9315107
785,みんなの森 ぎふメディアコスモス店 | スターバックス,岐阜県,岐阜市,司町40-5みんなの森ぎふメディアコスモス,岐阜各務原インターチェンジより 約9.7km,058-269-5020,08:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=1378,TRUE,FALSE,FALSE,FALSE,35.4274434,136.7598439
786,岐阜茜部店 | スターバックス,岐阜県,岐阜市,茜部野瀬2-14-1,西笠松駅／西口出口 徒歩24分,058-268-0970,08:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=1200,TRUE,TRUE,FALSE,FALSE,35.3769817,136.7464297
787,ASTY岐阜店 | スターバックス,岐阜県,岐阜市,橋本町1-10-1ASTY岐阜3F,岐阜駅／長良口出口 徒歩2分岐阜駅／加納口出口 徒歩2分岐阜駅／中央南口出口 徒歩2分,058-269-5505,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=2056,TRUE,TRUE,FALSE,FALSE,35.409372,136.757902
788,モレラ岐阜店 | スターバックス,岐阜県,本巣市,三橋1100モレラ岐阜,モレラ岐阜駅出入口 徒歩20分,058-320-0841,"月〜金：10:00〜22:00
土日祝：09:00〜22:00",http://www.starbucks.co.jp/store/search/detail.php?id=678,TRUE,TRUE,FALSE,FALSE,35.4544775,136.6726951
789,関 マーゴ店 | スターバックス,岐阜県,関市,倉知516サンサンシティマーゴ,関インターチェンジより 約3.3km,0575-21-0240,"月〜土：10:00〜21:00
日：09:30〜21:00
祝：10:00〜21:00",http://www.starbucks.co.jp/store/search/detail.php?id=532,TRUE,FALSE,FALSE,FALSE,35.478892,136.900377
790,羽島福寿店 | スターバックス,岐阜県,羽島市,福寿町本郷千代田72,岐阜羽島駅／西口出口 徒歩8分岐阜羽島駅／北口出口 徒歩8分岐阜羽島駅／南口出口 徒歩9分,058-394-3723,08:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=1404,TRUE,TRUE,FALSE,FALSE,35.3193246,136.6836537
791,岐阜正木店 | スターバックス,岐阜県,岐阜市,正木中2-3-8,名鉄岐阜駅から5km,058-296-3640,08:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=988,TRUE,TRUE,FALSE,FALSE,35.4492195,136.741908
792,イオンモール大垣店 | スターバックス,岐阜県,大垣市,外野2-100イオンモール大垣,大垣インターチェンジより 約3.8kmメモ：美濃青柳駅より徒歩15分 バロー前,0584-87-3426,09:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=763,TRUE,TRUE,FALSE,FALSE,35.3367469,136.6140344
793,イオンモール各務原店 | スターバックス,岐阜県,各務原市,那加萱場町3-8イオンモール各務原,新加納駅南口 徒歩25分,058-375-3687,09:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=782,TRUE,TRUE,FALSE,FALSE,35.3927346,136.8231649
794,高山岡本店 | スターバックス,岐阜県,高山市,岡本町2-47,高山駅／出入口出口 徒歩11分,0577-36-6001,08:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=1363,TRUE,TRUE,FALSE,FALSE,36.1462596,137.24654
795,多治見光ケ丘店 | スターバックス,岐阜県,多治見市,光ケ丘4-48-2,小泉駅／出入口出口 徒歩20分,0572-21-2130,07:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=1484,TRUE,TRUE,FALSE,FALSE,35.3471557,137.1090397
796,草叢BOOKS 各務原店 | スターバックス,岐阜県,各務原市,鵜沼各務原町8-7アピタ各務原,名電各務原駅／出入口出口 徒歩11分各務ヶ原駅／出入口出口 徒歩13分,058-379-2133,09:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=2100,TRUE,TRUE,FALSE,FALSE,35.3981151,136.9048481
797,恵那峡サービスエリア（下り線）店 | スターバックス,岐阜県,恵那市,大井町2194-82恵那峡サービスエリア（下り線）,恵那インターチェンジより 約4.6kmメモ：・中央自動車道 恵那峡サービスエリア下り線内・恵那駅前から中央通を直進、正家交差点を左折し国道19号線を直進、原西交差点を右折し高速道路高架を潜り右折・東鉄バス バス停「雀子ヶ根」より徒歩13分,0573-20-0311,"月〜金：07:00〜21:00
土日祝：07:00〜22:00",http://www.starbucks.co.jp/store/search/detail.php?id=952,TRUE,TRUE,FALSE,FALSE,35.4543897,137.4378335
798,TSUTAYA 駿河湾沼津サービスエリア(上り線)店 | スターバックス,静岡県,沼津市,根古屋998-27新東名高速道路駿河湾沼津サービスエリア上り線,サービスエリア内,055-969-2226,08:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=2076,TRUE,TRUE,FALSE,FALSE,35.154666,138.8064098
799,EXPASA足柄サービスエリア（下り線）店 | スターバックス,静岡県,駿東郡,小山町桑木599東名高速道路EXPASA足柄（下り線）,御殿場インターチェンジ東入口より 約3.9kmメモ：・東名高速道路 足柄サービスエリア内,0550-70-1117,06:30〜21:30,http://www.starbucks.co.jp/store/search/detail.php?id=954,TRUE,FALSE,FALSE,FALSE,35.3134324,138.9663865
800,三島玉川店 | スターバックス,静岡県,三島市,玉川247-1,三島田町駅／出入口出口 徒歩17分,055-991-2500,08:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=1397,TRUE,TRUE,FALSE,FALSE,35.1094394,138.9139244
801,EXPASA足柄サービスエリア（上り線）店 | スターバックス,静岡県,御殿場市,深沢1801-1東名高速道路EXPASA足柄（上り線）,御殿場インターチェンジ東入口より 約3.7kmメモ：・東名高速道路 足柄サービスエリア上り線内,0550-70-0255,07:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=955,TRUE,TRUE,FALSE,FALSE,35.3142451,138.9629135
802,イオンタウン富士南店 | スターバックス,静岡県,富士市,鮫島118-10イオンタウン富士南,新富士駅南口 徒歩20分メモ：・新幹線「新富士」駅を南下し、国道１号線を沼津方面へ。,0545-65-7800,08:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=810,TRUE,TRUE,FALSE,FALSE,35.1402074,138.6756481
803,富士高島店 | スターバックス,静岡県,富士市,高島町68,富士インターチェンジより 約2.2km,0545-55-2131,08:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=1403,TRUE,TRUE,FALSE,FALSE,35.1579211,138.6729508
804,イオンモール富士宮店 | スターバックス,静岡県,富士宮市,浅間町1-8イオンモール富士宮,富士宮駅北口 徒歩13分メモ：・富士宮駅そば・イオン富士宮ショッピングセンター1F,0544-68-7213,09:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=959,TRUE,TRUE,FALSE,FALSE,35.2204706,138.6119827
805,静岡呉服町通り店 | スターバックス,静岡県,静岡市,葵区呉服町2-8-9アクロス辻源ビル1F,静岡駅／Ｋ８出口 徒歩2分静岡駅／Ｋ７出口 徒歩2分静岡駅／Ｋ６出口 徒歩3分,054-272-8800,"月〜金：07:00〜22:00
土日祝：08:00〜22:00",http://www.starbucks.co.jp/store/search/detail.php?id=255,TRUE,TRUE,FALSE,FALSE,34.973565,138.3842972
806,TSUTAYA すみや静岡本店 | スターバックス,静岡県,静岡市,葵区呉服町1-20,静岡駅／Ｋ８出口 徒歩8分静岡駅／Ｋ７出口 徒歩8分新静岡駅／Ｂ２出口 徒歩9分,054-205-3371,07:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=1396,TRUE,TRUE,FALSE,FALSE,34.9758675,138.3804375
807,MARK IS 静岡店 | スターバックス,静岡県,静岡市,葵区柚木1026MARKIS静岡,柚木駅出入口 徒歩8分東静岡駅北口EV口 徒歩10分長沼駅出入口 徒歩10分,054-267-2290,10:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=1116,TRUE,TRUE,FALSE,FALSE,34.98455,138.4097366
808,静岡駅 新幹線ラチ内店 | スターバックス,静岡県,静岡市,葵区黒金町39-1JRCP静岡営業所,静岡駅／ＡＳＴＹ口ｆ出口 徒歩1分静岡駅／南口出口 徒歩1分静岡駅／南側パルシェ食彩館口出口 徒歩2分メモ：東海道新幹線 静岡駅構内待ち合わせロビー内,054-280-6085,07:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=2010,TRUE,TRUE,FALSE,FALSE,34.9716064,138.3892873
809,ASTY静岡 西館店 | スターバックス,静岡県,静岡市,葵区黒金町47ASTY静岡,静岡駅／南口出口 徒歩1分静岡駅／ＡＳＴＹ口ｆ出口 徒歩1分静岡駅／ＡＳＴＹ口ｅ出口 徒歩2分,054-205-1170,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=2119,TRUE,TRUE,FALSE,FALSE,34.9715723,138.3885936
810,静岡マルイ店 | スターバックス,静岡県,静岡市,葵区伝馬町5-4静岡マルイ店,静岡駅／Ｈ出口 徒歩2分静岡駅／Ｉ出口 徒歩3分静岡駅／Ｐ出口 徒歩3分メモ：静岡丸井,054-221-8121,"月〜金：07:00〜22:00
土日祝：08:00〜22:00",http://www.starbucks.co.jp/store/search/detail.php?id=300,FALSE,TRUE,FALSE,FALSE,34.9740566,138.3874756
811,富士川サービスエリア（下り線）店 | スターバックス,静岡県,富士市,岩淵1348−3東名高速道路富士川サービスエリア（下り線）,富士インターチェンジより 約6.9kmメモ：・東名高速道路 富士川サービスエリア下り線内,0545-56-2277,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=733,TRUE,TRUE,FALSE,FALSE,35.1582773,138.6194853
812,アピタ静岡店 | スターバックス,静岡県,静岡市,駿河区石田1-5-1アピタ静岡店,静岡インターチェンジより 約1.8kmメモ：静岡駅南口から石田街道を南に行った石田交差点のアピタ内1階,054-654-5822,09:00〜21:30,http://www.starbucks.co.jp/store/search/detail.php?id=642,TRUE,TRUE,FALSE,FALSE,34.9596447,138.4016361
813,藤枝蓮華寺池公園店 | スターバックス,静岡県,藤枝市,本町1-2,藪田西インターチェンジより 約2.5km,054-645-5181,07:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=1249,TRUE,FALSE,FALSE,FALSE,34.8748386,138.2642355
814,浜松新津町店 | スターバックス,静岡県,浜松市,中区新津町682-1,八幡駅／出入口ｃ出口 徒歩10分助信駅出入口 徒歩10分八幡駅／出入口ａ出口 徒歩10分,053-468-5150,08:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=1133,TRUE,TRUE,FALSE,FALSE,34.7201504,137.7393746
815,浜松駅 新幹線ラチ内店 | スターバックス,静岡県,浜松市,中区砂山町6-2EKIMACHIWEST（浜松メイワンエキマチウエスト店）,浜松駅／メイワンＥＡＳＴ口ｄ出口 徒歩1分浜松駅／南口出口 徒歩1分浜松駅／メイワンＥＡＳＴ口ｃ出口 徒歩1分メモ：JR東海道新幹線 浜松駅南口待ち合わせロビー内,053-413-5070,07:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=734,TRUE,FALSE,FALSE,FALSE,34.7035172,137.7342241
816,浜松 メイワン エキマチウエスト店 | スターバックス,静岡県,浜松市,中区砂山町6-2EKIMACHIWEST,浜松駅／メイワンＷＥＳＴ口ｃ出口 徒歩1分浜松駅／メイワンＷＥＳＴ口ｂ出口 徒歩1分浜松駅／メイワンＷＥＳＴ口ｄ出口 徒歩1分,053-450-8867,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=2079,TRUE,FALSE,FALSE,FALSE,34.7035172,137.7342241
817,浜松 メイワン 2階店 | スターバックス,静岡県,浜松市,中区砂山町6-1,浜松駅／メイワンＷＥＳＴ口ａ出口 徒歩1分浜松駅／北口出口 徒歩1分浜松駅／駅前口ｂ出口 徒歩1分,053-413-2651,10:00〜20:00,http://www.starbucks.co.jp/store/search/detail.php?id=2092,TRUE,TRUE,FALSE,FALSE,34.7041825,137.7344534
818,ザザシティ浜松店 | スターバックス,静岡県,浜松市,中区鍛冶町15ザザシティ浜松西館,浜松駅／旭町口ａ出口 徒歩6分浜松駅／旭町口ｂ出口 徒歩7分新浜松駅／西口出口 徒歩7分メモ：ザザシティ内,053-413-5154,08:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=172,TRUE,FALSE,FALSE,FALSE,34.7049413,137.7295724
819,浜松城公園店 | スターバックス,静岡県,浜松市,中区元城町100-2,遠州病院駅／出入口出口 徒歩17分,053-450-6060,08:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=1565,TRUE,TRUE,FALSE,FALSE,34.7117843,137.7248869
820,浜名湖サービスエリア店 | スターバックス,静岡県,浜松市,北区三ケ日町佐久米61-2東名高速道路浜名湖サービスエリア内,浜名湖佐久米駅出入口 徒歩23分メモ：東名高速道路 浜名湖サービスエリア内,053-528-1200,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=731,TRUE,FALSE,FALSE,FALSE,34.781582,137.6079105
821,浜松半田山店 | スターバックス,静岡県,浜松市,東区半田山4-4-25,浜松インターチェンジより 約6.9km,053-432-4125,08:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=1409,TRUE,TRUE,FALSE,FALSE,34.7729088,137.7437936
822,浜松佐鳴台店 | スターバックス,静岡県,浜松市,中区佐鳴台3-52-34,篠原インターチェンジより 約5.9km,053-415-3051,08:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=1304,TRUE,TRUE,FALSE,FALSE,34.7096732,137.69707
823,TSUTAYA 佐鳴台店 | スターバックス,静岡県,浜松市,西区入野町621-1,篠原インターチェンジより 約6kmメモ：・TSUTAYA店舗内１F・雄踏街道沿いサークルKサンクスの向かい,053-445-1515,09:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=2030,TRUE,TRUE,FALSE,FALSE,34.7007853,137.6989202
824,イオンモール浜松志都呂店 | スターバックス,静岡県,浜松市,西区志都呂2-37-1,坪井インターチェンジより 約2.6kmメモ：イオンモール浜松志都呂内3階。県道62号線浜松雄踏街道、とびうお大橋付近,053-415-1354,10:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=567,TRUE,FALSE,FALSE,FALSE,34.6968318,137.6510942
825,プレ葉ウォーク浜北店 | スターバックス,静岡県,浜松市,浜北区貴布祢1200,浜北駅／出入口出口 徒歩19分,053-584-2015,09:00〜21:30,http://www.starbucks.co.jp/store/search/detail.php?id=1303,TRUE,TRUE,FALSE,FALSE,34.7975881,137.7794703
826,イオンモール浜松市野店 | スターバックス,静岡県,浜松市,東区天王町諏訪1981-3イオンモール浜松市野,自動車学校前駅出入口 徒歩25分,053-468-1821,09:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=620,TRUE,FALSE,FALSE,FALSE,34.740031,137.763076
827,磐田見付店 | スターバックス,静岡県,磐田市,見付6039-2,磐田インターチェンジより 約1.6km,0538-39-1055,07:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=1524,TRUE,TRUE,FALSE,FALSE,34.7263302,137.8550711
828,ららぽーと磐田店 | スターバックス,静岡県,磐田市,高見丘1200ららぽーと磐田,磐田インターチェンジより 約3.2kmメモ：・東名高速道路 磐田ICから 約2km・東名高速道路 遠州豊田PAよりスマートETCご利用の場合、施設まで直結(PAに停めて、直接施設内への出入りはできませんのでご注意下さい),0538-59-0311,10:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=923,TRUE,TRUE,FALSE,FALSE,34.7503444,137.8419446
829,豊橋ココラフロント店 | スターバックス,愛知県,豊橋市,駅前大通1-55ココラフロント,新豊橋駅出入口 徒歩2分豊橋駅東口 徒歩4分メモ：・豊橋COCOLA FRONT内１F,0532-57-1377,07:30〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=861,TRUE,TRUE,FALSE,FALSE,34.7621834,137.383956
830,ホリデイ・スクエア豊橋店 | スターバックス,愛知県,豊橋市,藤沢町141,愛知大学前駅出入口 徒歩26分,0532-38-8531,08:00〜20:00,http://www.starbucks.co.jp/store/search/detail.php?id=1042,TRUE,TRUE,FALSE,FALSE,34.7440186,137.371641
831,豊川正岡店 | スターバックス,愛知県,豊川市,正岡町流田506,牛久保駅／出入口出口 徒歩18分,0533-80-7507,08:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=1248,TRUE,TRUE,FALSE,FALSE,34.8017445,137.3866324
832,イオンモール岡崎店 | スターバックス,愛知県,岡崎市,戸崎町外山38-5,六名駅北口 徒歩20分メモ：イオンモール岡崎内,0564-59-1010,10:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=165,TRUE,FALSE,FALSE,FALSE,34.9374382,137.1640585
833,岡崎竜美店 | スターバックス,愛知県,岡崎市,竜美西2-9-13,六名駅北口 徒歩27分メモ：・岡崎商工会議所前・国道248号線 岡崎商工会議所西交差点近く,0564-57-1717,08:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=909,TRUE,TRUE,FALSE,FALSE,34.9389631,137.1668554
834,NEOPASA岡崎サービスエリア店 | スターバックス,愛知県,岡崎市,宮石町六ツ田10−4新東名高速道路岡崎サービスエリア内,豊田松平インターチェンジより 約7.4km,0564-66-2620,06:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=1345,TRUE,FALSE,FALSE,FALSE,35.0341703,137.2223034
835,ヴェルサウォーク西尾店 | スターバックス,愛知県,西尾市,高畠町3-23-9ヴェルサウォーク西尾,西尾駅／東口出口 徒歩5分西尾駅／西口出口 徒歩6分西尾口駅／出入口出口 徒歩15分,0563-64-0751,09:00〜21:30,http://www.starbucks.co.jp/store/search/detail.php?id=1204,TRUE,TRUE,FALSE,FALSE,34.863467,137.059375
836,安城百石店 | スターバックス,愛知県,安城市,百石町１-5-9,安城駅南口 徒歩21分メモ：・県道45号線沿い・安城市役所から県道45号線を南下し、小堤町交差点近く・碧海信用金庫城南支店前,0566-71-1022,08:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=957,TRUE,TRUE,FALSE,FALSE,34.9528254,137.0778835
837,安城篠目店 | スターバックス,愛知県,安城市,篠目町肥田59-1,三河安城駅／北口出口 徒歩16分,0566-71-0568,08:00〜24:00,http://www.starbucks.co.jp/store/search/detail.php?id=1335,TRUE,TRUE,FALSE,FALSE,34.9790996,137.065548
838,碧南城山店 | スターバックス,愛知県,碧南市,城山町1-81-3,新川町駅から徒歩26分,0566-43-5008,07:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=1470,TRUE,TRUE,FALSE,FALSE,34.8935424,137.0073014
839,名駅地下街 サンロード店 | スターバックス,愛知県,名古屋市,中村区名駅4-7-25名駅地下街サンロード,名古屋駅／７出口 徒歩1分名古屋駅／南側名鉄・近鉄・ＪＲ線方面出入口出口 徒歩1分近鉄名古屋駅／７出口 徒歩2分メモ：婦人服ITOJUの向かい側,052-586-3252,07:30〜21:30,http://www.starbucks.co.jp/store/search/detail.php?id=194,TRUE,TRUE,FALSE,FALSE,35.1694724,136.8847193
840,名駅地下街 ユニモール店 | スターバックス,愛知県,名古屋市,中村区名駅4-5-26先ユニモール,国際センター駅／ユニモール４西出口 徒歩1分名古屋駅／ユニモール４西出口 徒歩1分国際センター駅／ユニモール５西出口 徒歩1分メモ：日興證券前4番出入口、大和証券前5番出入口降りてスグ,052-565-8757,07:30〜21:30,http://www.starbucks.co.jp/store/search/detail.php?id=349,TRUE,TRUE,FALSE,FALSE,35.1716246,136.8863118
841,ＪＲ名古屋駅 太閤通南口店 | スターバックス,愛知県,名古屋市,中村区名駅1-1-4,名古屋駅／太閤通南口出口 徒歩1分名古屋駅／出入口出口 徒歩1分名古屋駅／Ｅ８南出口 徒歩2分,052-589-8587,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=2068,TRUE,TRUE,FALSE,FALSE,35.170711,136.8825448
842,名古屋ＪＲセントラルタワーズ店 | スターバックス,愛知県,名古屋市,中村区名駅1-1-4ＪＲセントラルタワーズ13F,名古屋駅／近鉄線連絡口出口 徒歩1分名古屋駅／地下鉄桜通線北側連絡口出口 徒歩1分名古屋駅／ＪＲ桜通口方面出入口出口 徒歩1分メモ：名古屋セントラルタワーズ内,052-586-7087,08:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=119,TRUE,TRUE,FALSE,FALSE,35.1709701,136.8826803
843,KITTE名古屋店 | スターバックス,愛知県,名古屋市,中村区名駅1-1-1,近鉄名古屋駅／１０出口 徒歩1分名古屋駅／１０出口 徒歩1分名鉄名古屋駅／１０出口 徒歩1分,052-589-4551,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=1358,TRUE,TRUE,FALSE,FALSE,35.1731023,136.8823948
844,名古屋 タカシマヤ ゲートタワーモール店 | スターバックス,愛知県,名古屋市,中村区名駅1-1-3タカシマヤゲートタワーモール１F,名古屋駅／桜通口出口 徒歩3分名古屋駅／桜通口出口 徒歩3分名古屋駅／桜通口出口 徒歩3分,052-566-6101,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=2088,TRUE,TRUE,FALSE,FALSE,35.1718696,136.8831746
845,名古屋 JRゲートタワー店 | スターバックス,愛知県,名古屋市,中村区名駅1-1-3JRゲートタワー15F,名古屋駅／９出口 徒歩2分近鉄名古屋駅／９出口 徒歩2分名鉄名古屋駅／９出口 徒歩2分,052-589-2834,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=2064,TRUE,TRUE,FALSE,FALSE,35.1722393,136.8823772
846,名鉄百貨店名古屋店 | スターバックス,愛知県,名古屋市,中村区名駅1-2-1名鉄百貨店本店本館,名鉄名古屋駅／サンロード出口 徒歩2分名古屋駅／南側名鉄方面出入口出口 徒歩1分名鉄名古屋駅／名鉄デパート中央北口出口 徒歩2分,052-585-7620,07:30〜22:30,http://www.starbucks.co.jp/store/search/detail.php?id=1210,TRUE,TRUE,FALSE,FALSE,35.1696462,136.8840383
847,上小田井mozoワンダーシティ店 | スターバックス,愛知県,名古屋市,西区二方町40mozoワンダーシティ,小田井駅北口 徒歩15分メモ：・上小田井mozoワンダーシティ 2階,052-506-2732,10:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=935,TRUE,TRUE,FALSE,FALSE,35.2248766,136.8829758
848,JR名古屋駅 広小路口店 | スターバックス,愛知県,名古屋市,中村区太閤1-3-16ＪＲＣＰ名古屋支店,名古屋駅／近鉄線連絡口出口 徒歩1分名古屋駅／広小路口出口 徒歩1分名鉄名古屋駅／西側地下出入口出口 徒歩1分メモ：・JR名古屋駅 広小路口近くの改札内,052-588-8571,07:00〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=2028,TRUE,FALSE,FALSE,FALSE,35.169878,136.8825836
849,JR名古屋駅 新幹線南ラチ内店 | スターバックス,愛知県,名古屋市,中村区太閤1-3-16ＪＲＣＰ名古屋支店,名古屋駅／エスカ出口 徒歩2分名古屋駅／地下鉄桜通線南側連絡口出口 徒歩2分名古屋駅／ＪＲ太閤口・あおなみ線方面出入口出口 徒歩2分,052-533-9821,06:45〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=2048,TRUE,FALSE,FALSE,FALSE,35.169878,136.8825836
